target,cue,frequency,
"Wasserwaage	Dach	1",,,
"Wasserwaage	Linse	1",,,
"Wasserwaage	Handwerk	1",,,
"Wasserwaage	Werkzeugkasten	1",,,
"Wasserwaage	Messung	1",,,
"Wasserwaage	Luftblase	1",,,
"Wasserwaage	Winkel	1",,,
"Wasserwaage	Waage	1",,,
"Wasserwaage	werkeln	1",,,
"Wasserwaage	Analyse	1",,,
"Wasserwaage	interessant	1",,,
"Wasserwaage	Latte	1",,,
"Wasserwaage	See	1",,,
"Wasserwaage	präzise	1",,,
"Wasserwaage	Kelle	1",,,
"Watte	weiß	12",,,
"Watte	weich	12",,,
"Watte	Zucker	5",,,
"Watte	flauschig	4",,,
"Watte	Baumwolle	3",,,
"Watte	Stäbchen	3",,,
"Watte	Zuckerwatte	3",,,
"Watte	Schminke	3",,,
"Watte	Hygiene	3",,,
"Watte	Kosmetik	2",,,
"Watte	Wolke	1",,,
"Watte	Polster	1",,,
"Watte	Pfeffer	1",,,
"Watte	Wunde	1",,,
"Watte	wattieren	1",,,
"Watte	Jahrmarkt	1",,,
"Watte	Kleidung	1",,,
"Watte	ausstopfen	1",,,
"Watte	Kunstfasern	1",,,
"Watte	Ohrenschmerzen	1",,,
"Watte	Alkohol	1",,,
"Watte	Fingernägel	1",,,
"Watte	Bällchen	1",,,
"Watte	Gesicht	1",,,
"Watte	Bad	1",,,
"Watte	Wattebausch	1",,,
"Watte	duftig	1",,,
"Watte	Ohren	1",,,
"Watte	Pflege	1",,,
"Watte	Spital	1",,,
"Watte	Wundbehandlung	1",,,
"Watte	Drogerie	1",,,
"Watte	Füllmaterial	1",,,
"Watte	leicht	1",,,
"Watte	Salz	1",,,
"Watte	polstern	1",,,
"Watte	Sud	1",,,
"Watte	abschminken	1",,,
"Watte	Medizin	1",,,
"Watte	sanft	1",,,
"Watte	Bausch	1",,,
"Watte	Badezimmer	1",,,
"Watte	stopfen	1",,,
"Weihnachten	Geschenke	19",,,
"Weihnachten	Familie	6",,,
"Weihnachten	Baum	6",,,
"Weihnachten	Christbaum	5",,,
"Weihnachten	Schnee	5",,,
"Weihnachten	Tannenbaum	5",,,
"Weihnachten	Winter	3",,,
"Weihnachten	feiern	3",,,
"Weihnachten	Jesus	3",,,
"Weihnachten	Stollen	2",,,
"Weihnachten	Kirche	2",,,
"Weihnachten	Geschenk	2",,,
"Weihnachten	Weihnachtsmann	2",,,
"Weihnachten	Weihnachtsbaum	2",,,
"Weihnachten	Christkind	1",,,
"Weihnachten	Feiertag	1",,,
"Weihnachten	Kugel	1",,,
"Weihnachten	Weihnachtslieder	1",,,
"Weihnachten	Grippe	1",,,
"Weihnachten	Kugeln	1",,,
"Weihnachten	Trubel	1",,,
"Weihnachten	Christbaumkugel	1",,,
"Weihnachten	Dezember	1",,,
"Weihnachten	weiß	1",,,
"Weihnachten	Religion	1",,,
"Weihnachten	Jahresende	1",,,
"Weihnachten	Sterne	1",,,
"Weihnachten	Plätzchen	1",,,
"Weihnachten	Hirtenspiel	1",,,
"Weihnachten	Ornamente	1",,,
"Weihnachten	Freude	1",,,
"Weihnachten	Weihnachtsmarkt	1",,,
"Weihnachten	Advent	1",,,
"Weihnachten	Jesu	1",,,
"Weihnachten	Nikolaus	1",,,
"Weihnachten	Fest	1",,,
"Weihnachten	singen	1",,,
"Weihnachten	Weihnachtsgeschichte	1",,,
"Weihnachtsbaum	Tanne	10",,,
"Weihnachtsbaum	Kerzen	9",,,
"Weihnachtsbaum	Geschenke	7",,,
"Weihnachtsbaum	Kugeln	7",,,
"Weihnachtsbaum	Lametta	5",,,
"Weihnachtsbaum	Kugel	3",,,
"Weihnachtsbaum	schmücken	3",,,
"Weihnachtsbaum	Schnee	3",,,
"Weihnachtsbaum	Winter	2",,,
"Weihnachtsbaum	grün	2",,,
"Weihnachtsbaum	Kinder	2",,,
"Weihnachtsbaum	Schmuck	2",,,
"Weihnachtsbaum	Lichter	2",,,
"Weihnachtsbaum	Christkind	1",,,
"Weihnachtsbaum	Christbaumschmuck	1",,,
"Weihnachtsbaum	Nadeln	1",,,
"Weihnachtsbaum	Weihnachtszeit	1",,,
"Weihnachtsbaum	Kirche	1",,,
"Weihnachtsbaum	festlich	1",,,
"Weihnachtsbaum	Crepes	1",,,
"Weihnachtsbaum	Dekoration	1",,,
"Weihnachtsbaum	Geschenk	1",,,
"Weihnachtsbaum	Weihnachtsmann	1",,,
"Weihnachtsbaum	Stern	1",,,
"Weihnachtsbaum	Tannennadeln	1",,,
"Weihnachtsbaum	Licht	1",,,
"Weihnachtsbaum	feiern	1",,,
"Weihnachtsbaum	Jahresende	1",,,
"Weihnachtsbaum	Fernseher	1",,,
"Weihnachtsbaum	Kerze	1",,,
"Weihnachtsbaum	Nordmann	1",,,
"Weihnachtsbaum	Lied	1",,,
"Weihnachtsbaum	Ornamente	1",,,
"Weihnachtsbaum	Weihnachtsmarkt	1",,,
"Weihnachtsbaum	Wald	1",,,
"Weihnachtsbaum	Baumschmuck	1",,,
"Weihnachtsbaum	Rentier	1",,,
"Weihnachtsbaum	Tannenbaum	1",,,
"Weihnachtsbaum	Krippe	1",,,
"Weihnachtsbaum	Grün	1",,,
"Weihnachtsbaum	Festzeit	1",,,
"Weihnachtsbaum	leuchtend	1",,,
"Weihnachtsbaum	Weihnachtsschmuck	1",,,
"Weihnachtsbaum	Fest	1",,,
"Weihnachtsbaum	Weihnachten	1",,,
"Wer	Was	9",,,
"Wer	Frage	6",,,
"Wer	Wie	5",,,
"Wer	Person	4",,,
"Wer	wie	3",,,
"Wer	wo	3",,,
"Wer	Wo	2",,,
"Wer	Wolf	2",,,
"Wer	Fragewort	2",,,
"Wer	Warum	2",,,
"Wer	Werwolf	2",,,
"Wer	Der	1",,,
"Wer	Wem	1",,,
"Wer	Er	1",,,
"Wer	Wie_Was_Warum	1",,,
"Wer	ich	1",,,
"Wer	Verwandlung	1",,,
"Wer	niemand	1",,,
"Wer	lernen	1",,,
"Wer	melden	1",,,
"Wer	selten	1",,,
"Wer	Wen	1",,,
"Wer	jemand	1",,,
"Wer	Grundschule	1",,,
"Wer	Wann	1",,,
"Wer	Vollmond	1",,,
"Werk	Fabrik	10",,,
"Werk	Arbeit	8",,,
"Werk	Kunst	4",,,
"Werk	Uhr	3",,,
"Werk	Künstler	3",,,
"Werk	Werkzeug	2",,,
"Werk	Arbeiter	2",,,
"Werk	Buch	2",,,
"Werk	Firma	2",,,
"Werk	arbeiten	2",,,
"Werk	herstellen	2",,,
"Werk	Lebenstraum	1",,,
"Werk	Zeug	1",,,
"Werk	Prosa	1",,,
"Werk	Produktionsbetrieb	1",,,
"Werk	Komposition	1",,,
"Werk	komplett	1",,,
"Werk	Säge	1",,,
"Werk	Produktion	1",,,
"Werk	Kunstwerk	1",,,
"Werk	Wecker	1",,,
"Werk	vollbracht	1",,,
"Werk	Tag	1",,,
"Werk	geschafft	1",,,
"Werk	Maschinen	1",,,
"Werk	Opus	1",,,
"Werk	Gemälde	1",,,
"Werk	Poesie	1",,,
"Werk	Lebenswerk	1",,,
"Werk	Architekt	1",,,
"Werk	entwerfen	1",,,
"Werk	Laden	1",,,
"Werk	Disko	1",,,
"Werk	Stück	1",,,
"Werk	Betrieb	1",,,
"Werk	Hammer	1",,,
"Werk	Schriftsteller	1",,,
"Werk	Aufgabe	1",,,
"Werk	Kunstgegenstand	1",,,
"Werk	Theater	1",,,
"Werk	Werkstatt	1",,,
"Werk	Bach	1",,,
"Werk	bauen	1",,,
"Werk	Zeiger	1",,,
"Werk	Mozart	1",,,
"Werk	Uhrwerk	1",,,
"Werk	Holz	1",,,
"Werk	Gesamtwerk	1",,,
"Werk	präzise	1",,,
"Werk	Werkbank	1",,,
"Werk	Stellwerk	1",,,
"Werk	Werkschau	1",,,
"Werk	Feuer	1",,,
"Werk	Industrie	1",,,
"Werk	Werkhalle	1",,,
"Werk	Handwerker	1",,,
"Werwolf	Vollmond	10",,,
"Werwolf	Nacht	4",,,
"Werwolf	Mond	4",,,
"Werwolf	Horror	3",,,
"Werwolf	Angst	3",,,
"Werwolf	heulen	3",,,
"Werwolf	Vampir	3",,,
"Werwolf	Fantasy	3",,,
"Werwolf	Film	2",,,
"Werwolf	Wolf	2",,,
"Werwolf	Straße	2",,,
"Werwolf	Verwandlung	2",,,
"Werwolf	Märchen	2",,,
"Werwolf	Mitternacht	2",,,
"Werwolf	Vampire	2",,,
"Werwolf	Horrorgeschichten	1",,,
"Werwolf	Zahn	1",,,
"Werwolf	gruselig	1",,,
"Werwolf	Krimi	1",,,
"Werwolf	furchterregend	1",,,
"Werwolf	Busch	1",,,
"Werwolf	Horrorfilm	1",,,
"Werwolf	Fell	1",,,
"Werwolf	True_Blood	1",,,
"Werwolf	Geschichte	1",,,
"Werwolf	Mund	1",,,
"Werwolf	haarig	1",,,
"Werwolf	nachts	1",,,
"Werwolf	Drakula	1",,,
"Werwolf	Literatur	1",,,
"Werwolf	Gruselgeschichten	1",,,
"Werwolf	Fabeltier	1",,,
"Werwolf	Sage	1",,,
"Werwolf	verwandeln	1",,,
"Werwolf	Haare	1",,,
"Werwolf	wechseln	1",,,
"Werwolf	Mensch	1",,,
"Werwolf	Bestie	1",,,
"Werwolf	Unsinn	1",,,
"Werwolf	Horrorgeschichte	1",,,
"Werwolf	Zähne	1",,,
"Werwolf	Blut	1",,,
"Werwolf	Gruselfilm	1",,,
"Werwolf	Rotkäppchen	1",,,
"Werwolf	Monster	1",,,
"Werwolf	Magie	1",,,
"Werwolf	Phantasie	1",,,
"Werwolf	Alptraum	1",,,
"Werwolf	Fabel	1",,,
"Werwolf	Schrecken	1",,,
"Werwolf	Silber	1",,,
"Wind	Sturm	19",,,
"Wind	Wetter	10",,,
"Wind	Regen	8",,,
"Wind	Herbst	8",,,
"Wind	wehen	8",,,
"Wind	kalt	7",,,
"Wind	Mühle	7",,,
"Wind	Böe	6",,,
"Wind	Luft	5",,,
"Wind	blasen	5",,,
"Wind	Meer	4",,,
"Wind	Küste	4",,,
"Wind	Windrad	4",,,
"Wind	Rad	3",,,
"Wind	Wellen	3",,,
"Wind	Drachen	3",,,
"Wind	frisch	3",,,
"Wind	kühl	3",,,
"Wind	Tornado	3",,,
"Wind	Wolke	2",,,
"Wind	Windmühle	2",,,
"Wind	Richtung	2",,,
"Wind	Brise	2",,,
"Wind	Natur	2",,,
"Wind	rauschen	2",,,
"Wind	stark	2",,,
"Wind	pfeifen	2",,,
"Wind	Flugzeug	2",,,
"Wind	Strand	1",,,
"Wind	lau	1",,,
"Wind	Unwetter	1",,,
"Wind	Winter	1",,,
"Wind	Startbahn	1",,,
"Wind	Wasser	1",,,
"Wind	Wolken	1",,,
"Wind	Sonne	1",,,
"Wind	nass	1",,,
"Wind	Erde	1",,,
"Wind	brausen	1",,,
"Wind	Turbine	1",,,
"Wind	Nebel	1",,,
"Wind	Wirbel	1",,,
"Wind	Taifun	1",,,
"Wind	Bäume	1",,,
"Wind	Blätter	1",,,
"Wind	Element	1",,,
"Wind	Stille	1",,,
"Wind	Müller	1",,,
"Wind	Steg	1",,,
"Wind	Abkühlung	1",,,
"Wind	Windrichtung	1",,,
"Wind	Gewitter	1",,,
"Wind	Licht	1",,,
"Wind	Fenster	1",,,
"Wind	Spaß	1",,,
"Wind	Stromerzeugung	1",,,
"Wind	Bö	1",,,
"Wind	Turbinenrad	1",,,
"Wind	Lüftchen	1",,,
"Wind	Segel	1",,,
"Wind	schnell	1",,,
"Wind	Mehl	1",,,
"Wind	Blasen	1",,,
"Wind	stürmisch	1",,,
"Wind	Windkraft	1",,,
"Wind	tösen	1",,,
"Wind	segeln	1",,,
"Wind	heulend	1",,,
"Wind	drachensteigen	1",,,
"Wind	Erfrischung_in_warmem_Wetter	1",,,
"Wind	Feuer	1",,,
"Wind	säuseln	1",,,
"Windlicht	Kerze	16",,,
"Windlicht	Garten	6",,,
"Windlicht	Balkon	3",,,
"Windlicht	flackern	3",,,
"Windlicht	Nacht	3",,,
"Windlicht	Flamme	3",,,
"Windlicht	Wind	2",,,
"Windlicht	Laterne	2",,,
"Windlicht	brennen	2",,,
"Windlicht	Camping	2",,,
"Windlicht	Abend	2",,,
"Windlicht	Sommer	2",,,
"Windlicht	Wärme	2",,,
"Windlicht	romantisch	2",,,
"Windlicht	gemütlich	2",,,
"Windlicht	Öl	2",,,
"Windlicht	Terrasse	2",,,
"Windlicht	draußen	2",,,
"Windlicht	Feuer	2",,,
"Windlicht	geschützt	1",,,
"Windlicht	Winter	1",,,
"Windlicht	Leuchte	1",,,
"Windlicht	altmodisch	1",,,
"Windlicht	Veranda	1",,,
"Windlicht	Sommerabend	1",,,
"Windlicht	Licht	1",,,
"Windlicht	Gemütlichkeit	1",,,
"Windlicht	zugig	1",,,
"Windlicht	Grab	1",,,
"Windlicht	hell	1",,,
"Windlicht	Beleuchtung	1",,,
"Windlicht	Sturm	1",,,
"Windlicht	dunkel	1",,,
"Windlicht	Stimmung	1",,,
"Windlicht	Wachslicht	1",,,
"Windlicht	Docht	1",,,
"Windlicht	Regatta	1",,,
"Windlicht	lesen	1",,,
"Windlicht	Küste	1",,,
"Windlicht	klein	1",,,
"Windlicht	Holz	1",,,
"Windlicht	See	1",,,
"Windlicht	Tee	1",,,
"Windlicht	Gartenfest	1",,,
"Windmühle	Mehl	14",,,
"Windmühle	Holland	14",,,
"Windmühle	Müller	8",,,
"Windmühle	drehen	5",,,
"Windmühle	mahlen	4",,,
"Windmühle	Wind	4",,,
"Windmühle	Energie	4",,,
"Windmühle	Flügel	3",,,
"Windmühle	Rad	2",,,
"Windmühle	Don_Quijote	2",,,
"Windmühle	Strom	2",,,
"Windmühle	Bach	2",,,
"Windmühle	Windrad	1",,,
"Windmühle	Romantik	1",,,
"Windmühle	Papier	1",,,
"Windmühle	Niederlande	1",,,
"Windmühle	Wasser	1",,,
"Windmühle	Drehung	1",,,
"Windmühle	Kraft	1",,,
"Windmühle	altmodisch	1",,,
"Windmühle	Fachwerkhaus	1",,,
"Windmühle	Quichotte	1",,,
"Windmühle	Sommer	1",,,
"Windmühle	Stromerzeugung	1",,,
"Windmühle	romantisch	1",,,
"Windmühle	weiß	1",,,
"Windmühle	Kinder	1",,,
"Windmühle	Rotor	1",,,
"Windmühle	Park	1",,,
"Windmühle	Segel	1",,,
"Windmühle	Land	1",,,
"Windmühle	fließen	1",,,
"Windmühle	Brot	1",,,
"Windmühle	alt	1",,,
"Windmühle	Bäcker	1",,,
"Windmühle	Kreta	1",,,
"Winter	Schnee	23",,,
"Winter	kalt	15",,,
"Winter	Weihnachten	6",,,
"Winter	Sommer	5",,,
"Winter	weiß	5",,,
"Winter	Kälte	3",,,
"Winter	Ski	3",,,
"Winter	Herbst	3",,,
"Winter	Frühling	3",,,
"Winter	Jahreszeit	3",,,
"Winter	Schlitten	2",,,
"Winter	dunkel	1",,,
"Winter	Snowboard	1",,,
"Winter	Handschuh	1",,,
"Winter	frieren	1",,,
"Winter	glatt	1",,,
"Winter	Lawine	1",,,
"Winter	Matsch	1",,,
"Winter	Glatteis	1",,,
"Winter	Jahreszeiten	1",,,
"Winter	Zeit	1",,,
"Winter	Eis	1",,,
"Winter	Eishockey	1",,,
"Winter	grau	1",,,
"Winter	finster	1",,,
"Winter	Dezember	1",,,
"Winter	Saison	1",,,
"Winter	Holzofen	1",,,
"Winter	gemütlich	1",,,
"Wintermantel	warm	13",,,
"Wintermantel	kalt	11",,,
"Wintermantel	Schnee	9",,,
"Wintermantel	lang	7",,,
"Wintermantel	Pelz	5",,,
"Wintermantel	dick	5",,,
"Wintermantel	Fell	4",,,
"Wintermantel	Kleidung	4",,,
"Wintermantel	Winter	4",,,
"Wintermantel	Kälte	3",,,
"Wintermantel	Stiefel	2",,,
"Wintermantel	gemütlich	2",,,
"Wintermantel	Herbst	1",,,
"Wintermantel	Grippe	1",,,
"Wintermantel	Fuchs	1",,,
"Wintermantel	Großmutter	1",,,
"Wintermantel	Frühling	1",,,
"Wintermantel	Wolle	1",,,
"Wintermantel	Schutz	1",,,
"Wintermantel	Schal	1",,,
"Wintermantel	Oma	1",,,
"Wintermantel	Futter	1",,,
"Wintermantel	schwer	1",,,
"Wintermantel	schwarz	1",,,
"Wintermantel	Winterschuhe	1",,,
"Wintermantel	Sommer	1",,,
"Wintermantel	Pelze	1",,,
"Wintermantel	Nerz	1",,,
"Wintermantel	wärmend	1",,,
"Wintermantel	Leder	1",,,
"Wintermantel	Länge	1",,,
"Wirbel	Wind	10",,,
"Wirbel	Wasser	6",,,
"Wirbel	Sturm	6",,,
"Wirbel	Haare	5",,,
"Wirbel	Rücken	4",,,
"Wirbel	Knochen	3",,,
"Wirbel	Wirbelsäule	3",,,
"Wirbel	Tornado	3",,,
"Wirbel	Säule	3",,,
"Wirbel	Strudel	3",,,
"Wirbel	drehen	2",,,
"Wirbel	Schmerzen	2",,,
"Wirbel	Chaos	2",,,
"Wirbel	Luft	2",,,
"Wirbel	Wirbelwind	2",,,
"Wirbel	Tomografie	1",,,
"Wirbel	Geige	1",,,
"Wirbel	Hexenschuss	1",,,
"Wirbel	Haarwirbel	1",,,
"Wirbel	Gitarre	1",,,
"Wirbel	Getrommel	1",,,
"Wirbel	Rückgrat	1",,,
"Wirbel	Trubel	1",,,
"Wirbel	stark	1",,,
"Wirbel	Gegenströmung	1",,,
"Wirbel	Körper	1",,,
"Wirbel	Amerika	1",,,
"Wirbel	Locke	1",,,
"Wirbel	verrenken	1",,,
"Wirbel	Stromschnelle	1",,,
"Wirbel	Meerschwein	1",,,
"Wirbel	schleudern	1",,,
"Wirbel	kräftig	1",,,
"Wirbel	Hohlkreuz	1",,,
"Wirbel	Beschwerden	1",,,
"Wirbel	Gefahr	1",,,
"Wirbel	Aufregung	1",,,
"Wirbel	Wirbelsturm	1",,,
"Wirbel	verdreht	1",,,
"Wirbel	Fluss	1",,,
"Wirbel	Schiffbruch	1",,,
"Wirbel	Wirbeltier	1",,,
"Wirbel	Frisur	1",,,
"Wirbel	Lähmung	1",,,
"Wirbel	Arzt	1",,,
"Wirbel	kämmen	1",,,
"Wirbel	Gedränge	1",,,
"Wirbelsäule	Rücken	13",,,
"Wirbelsäule	Knochen	10",,,
"Wirbelsäule	Skelett	6",,,
"Wirbelsäule	Bandscheibe	5",,,
"Wirbelsäule	Körper	4",,,
"Wirbelsäule	Schmerzen	4",,,
"Wirbelsäule	Lähmung	3",,,
"Wirbelsäule	Gymnastik	3",,,
"Wirbelsäule	Rückenmark	2",,,
"Wirbelsäule	Hals	2",,,
"Wirbelsäule	gerade	2",,,
"Wirbelsäule	Anatomie	2",,,
"Wirbelsäule	Ischias	1",,,
"Wirbelsäule	Glied	1",,,
"Wirbelsäule	gekrümmt	1",,,
"Wirbelsäule	beweglich	1",,,
"Wirbelsäule	Hexenschuss	1",,,
"Wirbelsäule	Genick	1",,,
"Wirbelsäule	bücken	1",,,
"Wirbelsäule	Knorpel	1",,,
"Wirbelsäule	Krankenhaus	1",,,
"Wirbelsäule	verletzlich	1",,,
"Wirbelsäule	aufrecht	1",,,
"Wirbelsäule	Skoliose	1",,,
"Wirbelsäule	Lumbalpunktion	1",,,
"Wirbelsäule	Krümmung	1",,,
"Wirbelsäule	Bandscheiben	1",,,
"Wirbelsäule	Hohlkreuz	1",,,
"Wirbelsäule	Stammzellen	1",,,
"Wirbelsäule	Beschwerden	1",,,
"Wirbelsäule	Haltung	1",,,
"Wirbelsäule	Krankheit	1",,,
"Wirbelsäule	Aerobic	1",,,
"Wirbelsäule	Disk	1",,,
"Wirbelsäule	Bogen	1",,,
"Wirbelsäule	Wirbel	1",,,
"Wirbelsäule	Stabilität	1",,,
"Wirbelsäule	krumm	1",,,
"Wirbelsäule	ausrenken	1",,,
"Wirbelsäule	Sehnen	1",,,
"Wirbelsäule	Nerv	1",,,
"Wirbelsäule	Arzt	1",,,
"Wirbelsäule	Schmerz	1",,,
"Wirbelsäule	Ehefrau	1",,,
"Wolf	Wald	22",,,
"Wolf	Rudel	14",,,
"Wolf	heulen	13",,,
"Wolf	Rotkäppchen	12",,,
"Wolf	Tier	11",,,
"Wolf	Hund	9",,,
"Wolf	Schaf	6",,,
"Wolf	wild	6",,,
"Wolf	Raubtier	5",,,
"Wolf	Jagd	4",,,
"Wolf	grau	4",,,
"Wolf	Jäger	2",,,
"Wolf	reißen	2",,,
"Wolf	Mond	2",,,
"Wolf	Zähne	2",,,
"Wolf	gefährlich	2",,,
"Wolf	jagen	2",,,
"Wolf	Schäferhund	2",,,
"Wolf	Zoo	2",,,
"Wolf	stark	2",,,
"Wolf	Werwolf	2",,,
"Wolf	Pelz	2",,,
"Wolf	Wildnis	2",,,
"Wolf	majestätisch	1",,,
"Wolf	geifernd	1",,,
"Wolf	bedroht_bei_Zivilisation	1",,,
"Wolf	Zahn	1",,,
"Wolf	leise	1",,,
"Wolf	Ziegen	1",,,
"Wolf	Winter	1",,,
"Wolf	Großmutter	1",,,
"Wolf	Märchen	1",,,
"Wolf	7_Geißlein	1",,,
"Wolf	mutig	1",,,
"Wolf	Vollmond	1",,,
"Wolf	Gefahr	1",,,
"Wolf	Fuchs	1",,,
"Wolf	Milch	1",,,
"Wolf	bissig	1",,,
"Wolf	Alpha-Tier	1",,,
"Wolf	Geißlein	1",,,
"Wolf	jaulen	1",,,
"Wolf	Fell	1",,,
"Wolf	Lupus	1",,,
"Wolf	böse	1",,,
"Wolf	Peter	1",,,
"Wolf	haarig	1",,,
"Wolf	Mund	1",,,
"Wolf	Rachen	1",,,
"Wolf	Timber	1",,,
"Wolf	Nazis	1",,,
"Wolf	Hautwolf	1",,,
"Wolf	nachtaktiv	1",,,
"Wolf	Kindergeschichten	1",,,
"Wolf	Katze	1",,,
"Wolf	Fleischwolf	1",,,
"Wolf	Meute	1",,,
"Wolf	Augenfarbe	1",,,
"Wolf	Schnee	1",,,
"Wolf	Blut	1",,,
"Wolf	beißen	1",,,
"Wolf	Wer	1",,,
"Wolf	Aussiedelung	1",,,
"Wolf	Maus	1",,,
"Wolf	Folklore	1",,,
"Wolf	Oma	1",,,
"Wolf	Fleisch	1",,,
"Wolf	Lamm	1",,,
"Wolf	knurren	1",,,
"Wolf	Gebiss	1",,,
"Wolle	Schaf	18",,,
"Wolle	stricken	10",,,
"Wolle	Pullover	9",,,
"Wolle	Kleidung	8",,,
"Wolle	warm	4",,,
"Wolle	Socken	3",,,
"Wolle	Winter	3",,,
"Wolle	weich	3",,,
"Wolle	Stoff	2",,,
"Wolle	flauschig	2",,,
"Wolle	weben	1",,,
"Wolle	Staub	1",,,
"Wolle	rauh	1",,,
"Wolle	kratzen	1",,,
"Wolle	Bekleidung	1",,,
"Wolle	Handschuhe	1",,,
"Wolle	Fett	1",,,
"Wolle	häkeln	1",,,
"Wolle	Hemd	1",,,
"Wolle	Mantel	1",,,
"Wolle	filzen	1",,,
"Wolle	Baumwolle	1",,,
"Wolle	Decke	1",,,
"Wolle	Sklaven	1",,,
"Wolle	Wollknäuel	1",,,
"Wolle	Farben	1",,,
"Wolle	Merino	1",,,
"Wolle	kalt	1",,,
"Wolle	Schal	1",,,
"Wolle	Mütze	1",,,
"Wolle	Schafwolle	1",,,
"Wolle	wertig	1",,,
"Wolle	scheren	1",,,
"Wolle	Schafe	1",,,
"Wolle	Pulli	1",,,
"Wollschal	Winter	20",,,
"Wollschal	warm	11",,,
"Wollschal	Hals	7",,,
"Wollschal	kalt	5",,,
"Wollschal	Schaf	4",,,
"Wollschal	stricken	4",,,
"Wollschal	kratzig	3",,,
"Wollschal	weich	3",,,
"Wollschal	Kälte	2",,,
"Wollschal	kratzen	2",,,
"Wollschal	lang	2",,,
"Wollschal	kuschelig	2",,,
"Wollschal	gestrickt	2",,,
"Wollschal	Husten	2",,,
"Wollschal	Kleidungsstück	1",,,
"Wollschal	Halsweh	1",,,
"Wollschal	heiß	1",,,
"Wollschal	Halsschmerzen	1",,,
"Wollschal	Mantel	1",,,
"Wollschal	Geschenk	1",,,
"Wollschal	eng	1",,,
"Wollschal	selbstgemacht	1",,,
"Wollschal	wärmen	1",,,
"Wollschal	weiß	1",,,
"Wollschal	Gesundheit	1",,,
"Wollschal	Heiserkeit	1",,,
"Wollschal	Schnee	1",,,
"Wollschal	Musiker	1",,,
"Wollschal	leicht	1",,,
"Wollschal	Erkältung	1",,,
"Wollschal	dick	1",,,
"Wollschal	Oma	1",,,
"Wollschal	rot	1",,,
"Wollschal	Mütze	1",,,
"Wurf	Ball	16",,,
"Wurf	Speer	7",,,
"Wurf	Sport	7",,,
"Wurf	weit	5",,,
"Wurf	Welpen	4",,,
"Wurf	Spiel	3",,,
"Wurf	Stein	3",,,
"Wurf	Diskus	2",,,
"Wurf	Leichtathletik	2",,,
"Wurf	Würfel	2",,,
"Wurf	werfen	2",,,
"Wurf	Arm	2",,,
"Wurf	Pfeil	1",,,
"Wurf	Glas	1",,,
"Wurf	hoch	1",,,
"Wurf	Parabel	1",,,
"Wurf	Kugel	1",,,
"Wurf	Weitwurf	1",,,
"Wurf	würfeln	1",,,
"Wurf	Weite	1",,,
"Wurf	spielen	1",,,
"Wurf	arm	1",,,
"Wurf	Haus	1",,,
"Wurf	Kraft	1",,,
"Wurf	Tierbabys	1",,,
"Wurf	Abfall	1",,,
"Wurf	Maulwurf	1",,,
"Wurf	Boden	1",,,
"Wurf	schleudern	1",,,
"Wurf	Geburt	1",,,
"Wurf	Wettkampf	1",,,
"Wurf	fangen	1",,,
"Wurf	Athlet	1",,,
"Wurf	Anlauf	1",,,
"Wurf	Entfernung	1",,,
"Wurf	Tier	1",,,
"Wurf	Platz	1",,,
"Wurf	rund	1",,,
"Wurf	Entwurf	1",,,
"Wurf	viele	1",,,
"Wurf	schmeißen	1",,,
"Wurf	Rekord	1",,,
"Wurf	ausholen	1",,,
"Wurf	Maul	1",,,
"Wurst	Fleisch	21",,,
"Wurst	Metzger	17",,,
"Wurst	Brot	7",,,
"Wurst	essen	5",,,
"Wurst	Bratwurst	5",,,
"Wurst	Schwein	5",,,
"Wurst	Salami	4",,,
"Wurst	Fett	4",,,
"Wurst	Senf	4",,,
"Wurst	Wiener	3",,,
"Wurst	Aufschnitt	3",,,
"Wurst	Zipfel	3",,,
"Wurst	Salat	3",,,
"Wurst	Fleischer	3",,,
"Wurst	Schlachter	3",,,
"Wurst	lecker	3",,,
"Wurst	Essen	3",,,
"Wurst	Kühlschrank	2",,,
"Wurst	lang	2",,,
"Wurst	braten	2",,,
"Wurst	Hund	2",,,
"Wurst	Leberwurst	2",,,
"Wurst	Darm	2",,,
"Wurst	Blutwurst	2",,,
"Wurst	knackig	2",,,
"Wurst	Fleischerei	2",,,
"Wurst	Abendbrot	2",,,
"Wurst	Eiweiß	2",,,
"Wurst	grillen	2",,,
"Wurst	Käse	2",,,
"Wurst	Tier	2",,,
"Wurst	Pelle	2",,,
"Wurst	deutsch	1",,,
"Wurst	Berlin	1",,,
"Wurst	Lyon	1",,,
"Wurst	Aufstrich	1",,,
"Wurst	Theke	1",,,
"Wurst	Bayern	1",,,
"Wurst	Brat	1",,,
"Wurst	Würze	1",,,
"Wurst	vielseitig	1",,,
"Wurst	schwarz	1",,,
"Wurst	brühen	1",,,
"Wurst	salzig	1",,,
"Wurst	Sommer	1",,,
"Wurst	zwei	1",,,
"Wurst	Penis	1",,,
"Wurst	gebogen	1",,,
"Wurst	Bier	1",,,
"Wurst	Brotzeit	1",,,
"Wurst	kochen	1",,,
"Wurst	Currywurst	1",,,
"Wurst	Fisch	1",,,
"Wurst	Holzbrett	1",,,
"Wurst	nahrhaft	1",,,
"Wurst	Mahlzeit	1",,,
"Wurst	Ende	1",,,
"Wurst	Fleischprodukt	1",,,
"Wurst	Sorten	1",,,
"Wurst	Kindheit	1",,,
